Fecha;02/01/2025 10:53;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;03/01/2025 16:00;03/12/2024 17:02;05/12/2024 15:09;07/01/2025 10:25;08/01/2025 13:09;09/01/2025 15:40;10/12/2024 10:27;11/12/2024 10:14;12/12/2024 11:01;13/01/2025 10:01;14/01/2025 16:34:43;16/12/2024 14:06;17/12/2024 13:04;18/12/2024 14:55;19/12/2024 12:08;20/12/2024 17:02;23/12/2024 11:02;24/12/2024 12:04;26/12/2024 8:59;27/12/2024 9:55;30/12/2024 14:53;31/12/2024 9:39;HORAS_PRODUCCION;CANTIDADES_PRODUCCION
274757;;MEC;205,7429;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;4.801;320,1;3.388;225,9;;9,40%;;;;;;;;;;;;;;;;;;PAN VIENA ANDALUZA INTEGRAL DE TRIGO 10%;;;;;0.0;0.0
400121;;MEC;196,35136;0;0;(en blanco);1;28/12/2024;396;10,6;159;10,6;993;16,6;226;15,1;106;7,1;70,40%;14,20%;;;;;;;;;;;;;;;;;;Miniatura;;;;;0.0;0.0
400221;;MEC;154,64788;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;2;0,1;;;;;;;;;;;;;;;;;;;;Pepito;;;;;0.0;0.0
400231;;MEC;160,18779;0;0;(en blanco);30;19/12/2024;4;27,2;408;27,2;1.503;25,1;272;18,1;260;17,3;150,00%;7,00%;;;;;;;;;;;;;;;;;;Pepito;;;;;0.0;0.0
400233;;MEC;160,28813;0;0;(en blanco);352;(en blanco);(en blanco);;;;352;5,9;224;14,9;;;;0,00%;;;;;;;;;;;;;;;;;;Pepito;;;;;0.0;0.0
401111;;MEC;224,45714;0;0;(en blanco);4;20/12/2024;497;65,3;979;65,3;2.886;48,1;1.127;75,1;724;48,3;86,90%;10,40%;;;;;;;;;;;;;;;;;;Bocata;;;;;0.0;0.0
401113;;MEC;224,45714;0;0;(en blanco);252;(en blanco);(en blanco);;;;256;4,3;352;23,5;;;;0,00%;;;;;;;;;;;;;;;;;;Bocata;;;;;0.0;0.0
401301;;MEC;160,34482;0;0;(en blanco);47;28/12/2024;651;18,4;276;18,4;1.111;18,5;309;20,6;342;22,8;89,30%;6,00%;;;;;;;;;;;;;;;;;;Baguette Plus;;;;;0.0;0.0
401421;;MEC;137,06227;0;0;(en blanco);0;(en blanco);(en blanco);5,7;85;5,7;254;4,2;57;3,8;169;11,3;149,10%;2,20%;;;;;;;;;;;;;;;;;;Barra Castellana;;;;;0.0;0.0
401423;;MEC;120,91656;0;0;(en blanco);96;(en blanco);(en blanco);;;;96;1,6;288;19,2;;;;0,00%;;;;;;;;;;;;;;;;;;Barra Castellana;;;;;0.0;0.0
401621;;MEC;138,09751;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;1;0,1;;;;;;;;;;;;;;;;;;;;Media Baguette;;;;;0.0;0.0
401881;;MEC;205,58375;0;0;(en blanco);7;19/12/2024;14;59,9;898;59,9;2.033;33,9;725;48,3;289;19,3;123,90%;16,70%;;;;;;;;;;;;;;;;;;Bollo;;;;;0.0;0.0
402011;;MEC;246,74846;0;0;(en blanco);333;19/12/2024;1252;135,7;2036;135,7;6.442;107,4;1.572;104,8;1.888;125,9;129,50%;5,60%;;;;;;;;;;;;;;;;;;Viena Mondat 145 gr;;;;;0.0;0.0
402801;;MEC;224,44444;0;0;(en blanco);0;(en blanco);(en blanco);28;420;28;421;7;367;24,5;126;8,4;114,40%;19,40%;;;;;;;;;;;;;;;;;;Viena;;;;;0.0;0.0
403321;;MEC;196,69172;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;-2;-0,1;;;;;;;;;;;;;;;;;;;;Barra de Viena;;;;;0.0;0.0
403341;;MEC;242,1118;0;0;(en blanco);10;20/12/2024;571;69,2;1038;69,2;4.343;72,4;1.744;116,3;1.375;91,7;59,50%;8,50%;;;;;;;;;;;;;;;;;;Barra de Viena;;;;;0.0;0.0
403801;;MEC;205,70099;0;0;(en blanco);28;20/12/2024;44;18,1;272;18,1;1.037;17,3;416;27,7;173;11,5;65,40%;16,00%;;;;;;;;;;;;;;;;;;Mini Viena Andaluza;;;;;0.0;0.0
404903;;MEC;186,988;0;0;(en blanco);128;(en blanco);(en blanco);;;;65;1,1;;;;;;;;;;;;;;;;;;;;;;;;Viena 170g;;;;;0.0;0.0
405121;;MEC;196,35943;0;0;(en blanco);1;(en blanco);(en blanco);0,3;5;0,3;26;0,4;;;2;0,1;0,00%;;;;;;;;;;;;;;;;;;;Miniatura con Salvado;;;;;0.0;0.0
405621;;MEC;138,09507;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;33;2,2;1;0,1;;220,00%;;;;;;;;;;;;;;;;;;Media Baguette con Salvado;;;;;0.0;0.0
406002;;MEC;136,80039;0;0;(en blanco);18;18/12/2024;167;21,1;317;21,1;1.067;17,8;651;43,4;199;13,3;48,70%;21,80%;;;;;;;;;;;;;;;;;;Panecito Integral 100% Ecológico Easy;;;;;0.0;0.0
406301;;MEC;224,3976;0;0;(en blanco);70;20/12/2024;961;57,1;856;57,1;2.847;47,5;714;47,6;851;56,7;119,90%;5,60%;;;;;;;;;;;;;;;;;;Viena Mondat con Salvado 145 gr;;;;;0.0;0.0
406401;;MEC;205,7429;0;0;(en blanco);7;20/12/2024;430;35,5;532;35,5;1.727;28,8;606;40,4;367;24,5;87,80%;11,00%;;;;;;;;;;;;;;;;;;Viena con Salvado Pequeña;;;;;0.0;0.0
406501;;MEC;187,00422;0;0;(en blanco);0;(en blanco);(en blanco);1,5;22;1,5;120;2;40;2,7;11;0,7;55,00%;24,20%;;;;;;;;;;;;;;;;;;Bollo 100 % Integral;;;;;0.0;0.0
407401;;VIME;130,89849;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;82;5,5;64;4,3;;8,50%;;;;;;;;;;;;;;;;;;Bollo Rústico Semillado;;;;;0.0;0.0
407411;;VIME;130,89596;0;0;(en blanco);0;(en blanco);(en blanco);5,1;76;5,1;297;5;;;;;0,00%;;;;;;;;;;;;;;;;;;;Bollo Rústico Semillado;;;;;0.0;0.0
411001;;VIME;134,71253;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;160;10,7;137;9,1;;7,80%;;;;;;;;;;;;;;;;;;Chapata Mini;;;;;0.0;0.0
421702;;MEC;180,00603;0;0;(en blanco);0;(en blanco);(en blanco);22,6;339;22,6;952;15,9;;;;;0,00%;;;;;;;;;;;;;;;;;;;Barra de Viena Ecológica Easy;;;;;0.0;0.0
421802;;MEC;163,20404;0;0;(en blanco);0;(en blanco);(en blanco);;;;1.074;17,9;;;;;;;;;;;;;;;;;;;;;;;;Bollo Ecológico Easy;;;;;0.0;0.0
422002;;MEC;179,99915;0;0;(en blanco);0;(en blanco);(en blanco);9,7;146;9,7;383;6,4;;;;;0,00%;;;;;;;;;;;;;;;;;;;Barra de Viena 15%  Integral  Ecológico Easy;;;;;0.0;0.0
423111;;VIME;155,78171;0;0;(en blanco);89;(en blanco);(en blanco);12,1;181;12,1;884;14,7;;;;;0,00%;;;;;;;;;;;;;;;;;;;Panecillo con Cereales y Semillas;;;;;0.0;0.0
423301;;MEC;167,3356;0;0;(en blanco);0;(en blanco);(en blanco);1,9;28;1,9;84;1,4;166;11,1;5;0,3;16,90%;221,30%;;;;;;;;;;;;;;;;;;Mollete Pack 4 UDS;;;;;0.0;0.0
423321;;MEC;155,66037;0;0;(en blanco);201;18/12/2024;361;29,4;441;29,4;2.486;41,4;243;16,2;193;12,9;181,50%;8,40%;;;;;;;;;;;;;;;;;;Mollete;;;;;0.0;0.0
425351;;MEC;192,67272;0;0;(en blanco);11;(en blanco);(en blanco);4,8;72;4,8;303;5,1;6;0,4;37;2,5;1200,00%;1,10%;;;;;;;;;;;;;;;;;;Payesito Mondat;;;;;0.0;0.0
430101;;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;112;1,9;;;;;0,00%;;;;;;;;;;;;;;;;;;;Pan Bocadillo Sin Sal Añadida Easy;;;;;0.0;0.0
430301;;VIME;127,17655;0;0;(en blanco);0;24/12/2024;265;0,1;2;0,1;3;0,1;;;;;0,00%;;;;;;;;;;;;;;;;;;;Panecillo Semillas Easy;;;;;0.0;0.0
430401;;VIME;134,85559;0;0;(en blanco);562;26/12/2024;542;40,9;613;40,9;4.203;70,1;;;;;0,00%;;;;;;;;;;;;;;;;;;;Mini Panecillo Easy;;;;;0.0;0.0
430621;;MEC;166,2776;0;0;(en blanco);621;17/12/2024;2648;176,2;2643;176,2;10.805;180,1;2.133;142,2;2.882;192,1;123,90%;4,90%;;;;;;;;;;;;;;;;;;Pepito Easy;;;;;0.0;0.0
430702;;MEC;158,42696;0;0;(en blanco);244;18/12/2024;0;99,7;1495;99,7;6.900;115;2.438;162,5;533;35,5;61,30%;30,50%;;;;;;;;;;;;;;;;;;Panecito Ecológico Easy;;;;;0.0;0.0
430731;;MEC;158,31932;0;0;(en blanco);75;17/12/2024;0;237,4;3561;237,4;15.039;250,7;1.894;126,3;588;39,2;188,00%;21,50%;;;;;;;;;;;;;;;;;;Panecito Easy;;;;;0.0;0.0
431610;;VIME;136,00086;0;0;(en blanco);0;(en blanco);(en blanco);19,7;295;19,7;946;15,8;190;12,7;116;7,7;155,30%;10,90%;;;;;;;;;;;;;;;;;;Bollito 100% Integral Easy Pack 8 unidades;;;;;0.0;0.0
432111;;MEC;166,22628;0;0;(en blanco);0;(en blanco);(en blanco);17,7;265;17,7;1.993;33,2;461;30,7;663;44,2;57,50%;4,60%;;;;;;;;;;;;;;;;;;Pepito Sin Sal Añadida Easy;;;;;0.0;0.0
432211;;MEC;166,21578;0;0;(en blanco);264;17/12/2024;768;54,2;813;54,2;2.353;39,2;521;34,7;619;41,3;156,00%;5,60%;;;;;;;;;;;;;;;;;;Pepito con Salvado Easy;;;;;0.0;0.0
432311;;MEC;166,21039;0;0;56;0;(en blanco);(en blanco);23,8;357;23,8;866;14,4;317;21,1;169;11,3;112,60%;12,50%;;;;;;;;;;;;;;;;;;Pepito con Salvado Sin Sal Añadida Easy;;;;;0.0;0.0
432421;;MEC;149,60847;0;0;(en blanco);2;18/12/2024;0;30,9;464;30,9;2.325;38,8;458;30,5;312;20,8;101,30%;9,80%;;;;;;;;;;;;;;;;;;Bollo Easy;;;;;0.0;0.0
432501;;MEC;187,00706;0;0;(en blanco);0;18/12/2024;282;;;;280;4,7;;;;;;;;;;;;;;;;;;;;;;;;Pan Bocadillo con Salvado Easy;;;;;0.0;0.0
432821;;MEC;169,99643;0;0;(en blanco);0;19/12/2024;440;50,6;759;50,6;3.108;51,8;832;55,5;235;15,7;91,20%;23,60%;;;;;;;;;;;;;;;;;;Pan Bocadillo Easy;;;;;0.0;0.0
432911;;MEC;158,39643;0;0;(en blanco);12;17/12/2024;0;66,7;1000;66,7;4.248;70,8;827;55,1;131;8,7;120,90%;42,10%;;;;;;;;;;;;;;;;;;Panecito con Salvado Easy;;;;;0.0;0.0
433701;;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);8,1;121;8,1;508;8,5;236;15,7;83;5,5;51,30%;19,00%;;;;;;;;;;;;;;;;;;Bollito Easy Pack de 8 Uds;;;;;0.0;0.0
434011;;MEC;158,39017;0;0;(en blanco);0;19/12/2024;64;24,3;364;24,3;1.259;21;217;14,5;450;30;167,70%;3,20%;;;;;;;;;;;;;;;;;;Panecito Sin Sal Añadida Easy;;;;;0.0;0.0
434111;;MEC;158,40635;0;0;392;0;19/12/2024;0;9,3;140;9,3;325;5,4;174;11,6;189;12,6;80,50%;6,10%;;;;;;;;;;;;;;;;;;Panecito con Salvado Sin Sal Añadida Easy;;;;;0.0;0.0
434201;;MEC;185,45964;0;0;(en blanco);186;18/12/2024;679;71,1;1066;71,1;4.252;70,9;912;60,8;479;31,9;116,90%;12,70%;;;;;;;;;;;;;;;;;;Viena Easy;;;;;0.0;0.0
434721;;VIME;134,85559;0;0;(en blanco);30;23/12/2024;542;76,5;1148;76,5;3.369;56,2;785;52,3;513;34,2;146,20%;10,20%;;;;;;;;;;;;;;;;;;Bollito Easy;;;;;0.0;0.0
435711;;VIME;122,40097;0;0;(en blanco);6;20/12/2024;22;2,7;41;2,7;261;4,4;;;;;0,00%;;;;;;;;;;;;;;;;;;;Rombito Integral 100%;;;;;0.0;0.0
436001;;VIME;267,6923;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1;0,1;;;;0,00%;;;;;;;;;;;;;;;;;;Rombito Rústico;;;;;0.0;0.0
436011;;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;3;0,2;;;;0,00%;;;;;;;;;;;;;;;;;;Rombito Rústico;;;;;0.0;0.0
436701;;MEC;134,87342;0;0;(en blanco);0;(en blanco);(en blanco);0,2;3;0,2;69;1,2;;;;;0,00%;;;;;;;;;;;;;;;;;;;Mollete Multicereal con Quinoa (3%);;;;;0.0;0.0
438801;;VIME;138,83391;0;0;196;28;(en blanco);(en blanco);7,6;114;7,6;356;5,9;242;16,1;118;7,9;47,10%;13,70%;;;;;;;;;;;;;;;;;;Panecillo con Semillas;;;;;0.0;0.0
453211;;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;9.240;616;7.308;487,2;;8,40%;;;;;;;;;;;;;;;;;;Panecillo 100% Integral;;;;;0.0;0.0
453233;;VIME;113,63273;0;0;(en blanco);1;(en blanco);(en blanco);0,1;1;0,1;365;6,1;;;;;0,00%;;;;;;;;;;;;;;;;;;;Panecillo 100% Integral;;;;;0.0;0.0
453241;;VIME;113,63273;0;0;224;0;(en blanco);(en blanco);11,2;168;11,2;366;6,1;;;;;0,00%;;;;;;;;;;;;;;;;;;;Panecillo 100% Integral;;;;;0.0;0.0
453243;;VIME;123,95874;0;0;(en blanco);168;23/12/2024;252;9,7;145;9,7;1.343;22,4;;;;;0,00%;;;;;;;;;;;;;;;;;;;Panecillo 100% Integral;;;;;0.0;0.0
453251;;VIME;118,69587;0;0;(en blanco);1148;23/12/2024;1880;356,5;5348;356,5;37.604;626,7;;;;;0,00%;;;;;;;;;;;;;;;;;;;Panecillo 100% Integral;;;;;0.0;0.0
454001;;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);1,9;29;1,9;198;3,3;27;1,8;6;0,4;107,40%;30,00%;;;;;;;;;;;;;;;;;;Panecillo 100% Integral;;;;;0.0;0.0
5718540;;VIME;138,85714;0;0;2604;1288;20/12/2024;1679;535,7;8036;535,7;21.421;357;5.656;377,1;3.836;255,7;142,10%;9,80%;;;;;;;;;;;;;;;;;;Panecillo con  Semillas;;;;;0.0;0.0
5718619;;MEC;160,291;0;0;868;952;19/12/2024;2645;337,9;5068;337,9;14.926;248,8;5.180;345,3;4.508;300,5;97,80%;7,70%;;;;;;;;;;;;;;;;;;Pulguita;;;;;0.0;0.0
5720811;;VIME;107,09612;0;0;419;1064;21/12/2024;949;270,6;4059;270,6;12.548;209,1;;;;;0,00%;;;;;;;;;;;;;;;;;;;Baguetina Cereales;;;;;0.0;0.0
604301;;MEC;166,21437;0;0;(en blanco);0;(en blanco);(en blanco);3,7;55;3,7;230;3,8;;;;;0,00%;;;;;;;;;;;;;;;;;;;Pepito Easy Pack 5 uds;;;;;0.0;0.0
Total general;;;;;;;;;;3.187,70;47815;3.187,70;186.623;3.110,40;50.466;3.364,40;37.246;2.483,10;94,70%;9,00%;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
COD_ART;;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA;;;;;;;;;;;;;;;;;;;NOM_ART;;;;0.0;0.0
244719;;MEC;134,85314;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1.645;109,7;1.512;100,8;;7,30%;;;;;;;;;;;;;;;;;;;PANECILLO CON QUINOA (3%) 110 g;;;;0.0;0.0
274756;;MEC;160,28813;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1.036;69,1;1.232;82,1;;5,60%;;;;;;;;;;;;;;;;;;;PAN PEPITO;;;;0.0;0.0
274757;;MEC;205,7429;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;5.081;338,7;3.948;263,2;;8,60%;;;;;;;;;;;;;;;;;;;PAN VIENA ANDALUZA INTEGRAL DE TRIGO 10%;;;;0.0;0.0
400121;;MEC;196,35136;0;0;(en blanco);3;28/12/2024;396;9,2;138;9,2;960;16;172;11,5;150;10;80,20%;7,60%;;;;;;;;;;;;;;;;;;;Miniatura;;;;0.0;0.0
400221;;MEC;154,64788;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;3;0,2;;;;;;;;;;;;;;;;;;;;;Pepito;;;;0.0;0.0
400231;;MEC;160,18779;0;0;(en blanco);5;19/12/2024;4;27,1;407;27,1;1.465;24,4;281;18,7;263;17,5;144,80%;7,10%;;;;;;;;;;;;;;;;;;;Pepito;;;;0.0;0.0
400233;;MEC;160,28813;0;0;(en blanco);352;(en blanco);(en blanco);;;;352;5,9;;;;;;;;;;;;;;;;;;;;;;;;;Pepito;;;;0.0;0.0
401111;;MEC;224,45714;0;0;(en blanco);4;20/12/2024;497;89,3;1340;89,3;3.236;53,9;1.167;77,8;692;46,1;114,80%;11,20%;;;;;;;;;;;;;;;;;;;Bocata;;;;0.0;0.0
401113;;MEC;224,45714;0;0;(en blanco);252;(en blanco);(en blanco);;;;256;4,3;;;;;;;;;;;;;;;;;;;;;;;;;Bocata;;;;0.0;0.0
401301;;MEC;160,34482;0;0;(en blanco);20;28/12/2024;651;20,9;313;20,9;1.129;18,8;310;20,7;367;24,5;101,00%;5,60%;;;;;;;;;;;;;;;;;;;Baguette Plus;;;;0.0;0.0
401421;;MEC;137,06227;0;0;(en blanco);0;(en blanco);(en blanco);5,7;85;5,7;254;4,2;2;0,1;170;11,3;4250,00%;0,10%;;;;;;;;;;;;;;;;;;;Barra Castellana;;;;0.0;0.0
401423;;MEC;120,91656;0;0;(en blanco);96;(en blanco);(en blanco);;;;96;1,6;;;;;;;;;;;;;;;;;;;;;;;;;Barra Castellana;;;;0.0;0.0
401621;;MEC;138,09751;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;2;0,1;;;;;;;;;;;;;;;;;;;;;Media Baguette;;;;0.0;0.0
401881;;MEC;205,58375;0;0;(en blanco);7;19/12/2024;14;62,5;937;62,5;2.086;34,8;775;51,7;279;18,6;120,90%;18,50%;;;;;;;;;;;;;;;;;;;Bollo;;;;0.0;0.0
402011;;MEC;246,74846;0;0;(en blanco);655;19/12/2024;1252;140,6;2109;140,6;6.143;102,4;1.289;85,9;2.009;133,9;163,60%;4,30%;;;;;;;;;;;;;;;;;;;Viena Mondat 145 gr;;;;0.0;0.0
402801;;MEC;224,44444;0;0;(en blanco);0;(en blanco);(en blanco);28;420;28;420;7;693;46,2;115;7,7;60,60%;40,20%;;;;;;;;;;;;;;;;;;;Viena;;;;0.0;0.0
403321;;MEC;196,69172;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;-2;-0,1;;;;;;;;;;;;;;;;;;;;;Barra de Viena;;;;0.0;0.0
403341;;MEC;242,1118;0;0;(en blanco);7;20/12/2024;571;76,8;1152;76,8;4.441;74;1.742;116,1;1.580;105,3;66,10%;7,40%;;;;;;;;;;;;;;;;;;;Barra de Viena;;;;0.0;0.0
403801;;MEC;205,70099;0;0;(en blanco);28;20/12/2024;44;20,8;312;20,8;1.058;17,6;410;27,3;254;16,9;76,10%;10,80%;;;;;;;;;;;;;;;;;;;Mini Viena Andaluza;;;;0.0;0.0
404903;;MEC;186,988;0;0;(en blanco);128;(en blanco);(en blanco);;;;65;1,1;;;;;;;;;;;;;;;;;;;;;;;;;Viena 170g;;;;0.0;0.0
405121;;MEC;196,35943;0;0;(en blanco);0;(en blanco);(en blanco);0,5;7;0,5;25;0,4;;;2;0,1;0,00%;;;;;;;;;;;;;;;;;;;;Miniatura con Salvado;;;;0.0;0.0
405621;;MEC;138,09507;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;28;1,9;6;0,4;;31,10%;;;;;;;;;;;;;;;;;;;Media Baguette con Salvado;;;;0.0;0.0
406002;;MEC;136,80039;0;0;(en blanco);20;(en blanco);(en blanco);20,3;305;20,3;1.050;17,5;457;30,5;313;20,9;66,70%;9,70%;;;;;;;;;;;;;;;;;;;Panecito Integral 100% Ecológico Easy;;;;0.0;0.0
406301;;MEC;224,3976;0;0;(en blanco);72;20/12/2024;961;60,1;901;60,1;2.824;47,1;731;48,7;893;59,5;123,30%;5,50%;;;;;;;;;;;;;;;;;;;Viena Mondat con Salvado 145 gr;;;;0.0;0.0
406401;;MEC;205,7429;0;0;(en blanco);12;20/12/2024;430;42,4;636;42,4;1.827;30,5;603;40,2;408;27,2;105,50%;9,90%;;;;;;;;;;;;;;;;;;;Viena con Salvado Pequeña;;;;0.0;0.0
406501;;MEC;187,00422;0;0;(en blanco);0;(en blanco);(en blanco);1,5;23;1,5;121;2;39;2,6;11;0,7;59,00%;23,60%;;;;;;;;;;;;;;;;;;;Bollo 100 % Integral;;;;0.0;0.0
407401;;VIME;130,89849;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;102;6,8;63;4,2;;10,80%;;;;;;;;;;;;;;;;;;;Bollo Rústico Semillado;;;;0.0;0.0
407411;;VIME;130,89596;0;0;(en blanco);0;(en blanco);(en blanco);4,9;73;4,9;287;4,8;;;;;0,00%;;;;;;;;;;;;;;;;;;;;Bollo Rústico Semillado;;;;0.0;0.0
411001;;VIME;134,71253;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;176;11,7;136;9,1;;8,60%;;;;;;;;;;;;;;;;;;;Chapata Mini;;;;0.0;0.0
421702;;MEC;180,00603;0;0;(en blanco);0;(en blanco);(en blanco);17,3;259;17,3;952;15,9;;;;;0,00%;;;;;;;;;;;;;;;;;;;;Barra de Viena Ecológica Easy;;;;0.0;0.0
421802;;MEC;163,20404;0;0;(en blanco);0;(en blanco);(en blanco);;;;1.074;17,9;;;;;;;;;;;;;;;;;;;;;;;;;Bollo Ecológico Easy;;;;0.0;0.0
422002;;MEC;179,99915;0;0;(en blanco);0;(en blanco);(en blanco);7,1;107;7,1;383;6,4;;;;;0,00%;;;;;;;;;;;;;;;;;;;;Barra de Viena 15%  Integral  Ecológico Easy;;;;0.0;0.0
423111;;VIME;155,78171;0;0;(en blanco);90;(en blanco);(en blanco);12,6;189;12,6;834;13,9;;;;;0,00%;;;;;;;;;;;;;;;;;;;;Panecillo con Cereales y Semillas;;;;0.0;0.0
423301;;MEC;167,3356;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;112;1,9;167;11,1;5;0,3;33,50%;222,70%;;;;;;;;;;;;;;;;;;;Mollete Pack 4 UDS;;;;0.0;0.0
423321;;MEC;155,66037;0;0;(en blanco);463;(en blanco);(en blanco);38,5;577;38,5;2.624;43,7;259;17,3;172;11,5;222,80%;10,00%;;;;;;;;;;;;;;;;;;;Mollete;;;;0.0;0.0
425351;;MEC;192,67272;0;0;(en blanco);14;(en blanco);(en blanco);4,9;74;4,9;293;4,9;8;0,5;38;2,5;925,00%;1,40%;;;;;;;;;;;;;;;;;;;Payesito Mondat;;;;0.0;0.0
430101;;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;112;1,9;;;;;0,00%;;;;;;;;;;;;;;;;;;;;Pan Bocadillo Sin Sal Añadida Easy;;;;0.0;0.0
430301;;VIME;127,17655;0;0;(en blanco);0;24/12/2024;265;0,1;1;0,1;3;0,1;;;;;0,00%;;;;;;;;;;;;;;;;;;;;Panecillo Semillas Easy;;;;0.0;0.0
430401;;VIME;134,85559;0;0;(en blanco);1122;26/12/2024;542;80,1;1202;80,1;4.792;79,9;;;24;1,6;0,00%;;;;;;;;;;;;;;;;;;;;Mini Panecillo Easy;;;;0.0;0.0
430621;;MEC;166,2776;0;0;(en blanco);792;24/12/2024;1949;175,9;2639;175,9;10.683;178,1;2.045;136,3;2.894;192,9;129,00%;4,70%;;;;;;;;;;;;;;;;;;;Pepito Easy;;;;0.0;0.0
430702;;MEC;158,42696;0;0;(en blanco);218;(en blanco);(en blanco);94,3;1414;94,3;6.815;113,6;1.792;119,5;1.136;75,7;78,90%;10,50%;;;;;;;;;;;;;;;;;;;Panecito Ecológico Easy;;;;0.0;0.0
430731;;MEC;158,31932;0;0;(en blanco);79;(en blanco);(en blanco);222,6;3339;222,6;14.970;249,5;1.692;112,8;1.171;78,1;197,30%;9,60%;;;;;;;;;;;;;;;;;;;Panecito Easy;;;;0.0;0.0
431610;;VIME;136,00086;0;0;(en blanco);28;(en blanco);(en blanco);21,8;327;21,8;970;16,2;189;12,6;124;8,3;173,00%;10,20%;;;;;;;;;;;;;;;;;;;Bollito 100% Integral Easy Pack 8 unidades;;;;0.0;0.0
432111;;MEC;166,22628;0;0;(en blanco);0;(en blanco);(en blanco);17,7;266;17,7;1.996;33,3;463;30,9;749;49,9;57,50%;4,10%;;;;;;;;;;;;;;;;;;;Pepito Sin Sal Añadida Easy;;;;0.0;0.0
432211;;MEC;166,21578;0;0;(en blanco);8;27/12/2024;685;47,9;719;47,9;2.346;39,1;522;34,8;620;41,3;137,70%;5,60%;;;;;;;;;;;;;;;;;;;Pepito con Salvado Easy;;;;0.0;0.0
432311;;MEC;166,21039;0;0;56;0;(en blanco);(en blanco);24;360;24;869;14,5;290;19,3;168;11,2;124,10%;11,50%;;;;;;;;;;;;;;;;;;;Pepito con Salvado Sin Sal Añadida Easy;;;;0.0;0.0
432421;;MEC;149,60847;0;0;(en blanco);4;(en blanco);(en blanco);29,3;440;29,3;2.326;38,8;390;26;388;25,9;112,80%;6,70%;;;;;;;;;;;;;;;;;;;Bollo Easy;;;;0.0;0.0
432501;;MEC;187,00706;0;0;(en blanco);0;23/12/2024;0,06;;;;280;4,7;;;;;;;;;;;;;;;;;;;;;;;;;Pan Bocadillo con Salvado Easy;;;;0.0;0.0
432821;;MEC;169,99643;0;0;(en blanco);0;26/12/2024;515;58,7;880;58,7;3.218;53,6;638;42,5;469;31,3;137,90%;9,10%;;;;;;;;;;;;;;;;;;;Pan Bocadillo Easy;;;;0.0;0.0
432911;;MEC;158,39643;0;0;(en blanco);12;(en blanco);(en blanco);51,5;773;51,5;4.181;69,7;668;44,5;328;21,9;115,70%;13,60%;;;;;;;;;;;;;;;;;;;Panecito con Salvado Easy;;;;0.0;0.0
433701;;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);9,7;146;9,7;534;8,9;234;15,6;91;6,1;62,40%;17,10%;;;;;;;;;;;;;;;;;;;Bollito Easy Pack de 8 Uds;;;;0.0;0.0
434011;;MEC;158,39017;0;0;(en blanco);0;19/12/2024;64;24,3;364;24,3;1.187;19,8;317;21,1;444;29,6;114,80%;4,80%;;;;;;;;;;;;;;;;;;;Panecito Sin Sal Añadida Easy;;;;0.0;0.0
